nMsg,Date,Time
4510,30-09-2013,20:36:53
4511,30-09-2013,20:36:53
4512,30-09-2013,20:36:53
4513,30-09-2013,20:36:54
4514,30-09-2013,20:36:57
4515,30-09-2013,20:37:03
4516,30-09-2013,20:37:03
4517,30-09-2013,20:37:04
4518,30-09-2013,20:37:05
4519,30-09-2013,20:37:05
4520,30-09-2013,20:37:05
4521,30-09-2013,20:37:06
4522,30-09-2013,20:37:06
4523,30-09-2013,20:37:06
4524,30-09-2013,20:37:06
4525,30-09-2013,20:37:06
4526,30-09-2013,20:37:06
4527,30-09-2013,20:37:07
4528,30-09-2013,20:37:08
4529,30-09-2013,20:37:08
4530,30-09-2013,20:37:08
4531,30-09-2013,20:37:08
4532,30-09-2013,20:37:08
4533,30-09-2013,20:37:09
4534,30-09-2013,20:37:09
4535,30-09-2013,20:37:09
4536,30-09-2013,20:37:09
4537,30-09-2013,20:37:13
4538,30-09-2013,20:37:18
4539,30-09-2013,20:37:19
4540,30-09-2013,20:37:20
4541,30-09-2013,20:37:20
4542,30-09-2013,20:37:20
4543,30-09-2013,20:37:20
4544,30-09-2013,20:37:21
4545,30-09-2013,20:37:21
4546,30-09-2013,20:37:21
4547,30-09-2013,20:37:21
4548,30-09-2013,20:37:21
4549,30-09-2013,20:37:21
4550,30-09-2013,20:37:22
4551,30-09-2013,20:37:22
4552,30-09-2013,20:37:22
4553,30-09-2013,20:37:22
4554,30-09-2013,20:37:23
4555,30-09-2013,20:37:23
4556,30-09-2013,20:37:23
4557,30-09-2013,20:37:23
4558,30-09-2013,20:37:23
4559,30-09-2013,20:37:24
4560,30-09-2013,20:37:24
4561,30-09-2013,20:37:24
4562,30-09-2013,20:37:24
4563,30-09-2013,20:37:24
4564,30-09-2013,20:37:25
4565,30-09-2013,20:37:28
4566,30-09-2013,20:37:34
4567,30-09-2013,20:37:34
4568,30-09-2013,20:37:35
4569,30-09-2013,20:37:35
4570,30-09-2013,20:37:35
4571,30-09-2013,20:37:36
4572,30-09-2013,20:37:36
4573,30-09-2013,20:37:36
4574,30-09-2013,20:37:36
4575,30-09-2013,20:37:37
4576,30-09-2013,20:37:37
4577,30-09-2013,20:37:37
4578,30-09-2013,20:37:37
4579,30-09-2013,20:37:37
4580,30-09-2013,20:37:38
4581,30-09-2013,20:37:38
4582,30-09-2013,20:37:38
4583,30-09-2013,20:37:38
4584,30-09-2013,20:37:39
4585,30-09-2013,20:37:39
4586,30-09-2013,20:37:39
4587,30-09-2013,20:37:39
4588,30-09-2013,20:37:39
4589,30-09-2013,20:37:39
4590,30-09-2013,20:37:40
4591,30-09-2013,20:37:40
4592,30-09-2013,20:37:41
4593,30-09-2013,20:37:41
4594,30-09-2013,20:37:41
4595,30-09-2013,20:37:41
4596,30-09-2013,20:37:42
4597,30-09-2013,20:37:43
4598,30-09-2013,20:37:47
4599,30-09-2013,20:37:51
4600,30-09-2013,20:37:51
4601,30-09-2013,20:37:52
4602,30-09-2013,20:37:52
4603,30-09-2013,20:37:53
4604,30-09-2013,20:37:53
4605,30-09-2013,20:37:53
4606,30-09-2013,20:37:53
4607,30-09-2013,20:37:54
4608,30-09-2013,20:37:56
4609,30-09-2013,20:37:56
4610,30-09-2013,20:37:56
4611,30-09-2013,20:37:57
4612,30-09-2013,20:37:57
4613,30-09-2013,20:37:57
4614,30-09-2013,20:37:57
4615,30-09-2013,20:37:59
4616,30-09-2013,20:38:02
4617,30-09-2013,20:38:07
4618,30-09-2013,20:38:08
4619,30-09-2013,20:38:08
4620,30-09-2013,20:38:08
4621,30-09-2013,20:38:09
4622,30-09-2013,20:38:09
4623,30-09-2013,20:38:09
4624,30-09-2013,20:38:09
4625,30-09-2013,20:38:09
4626,30-09-2013,20:38:10
4627,30-09-2013,20:38:10
4628,30-09-2013,20:38:10
4629,30-09-2013,20:38:11
4630,30-09-2013,20:38:11
4631,30-09-2013,20:38:11
4632,30-09-2013,20:38:11
4633,30-09-2013,20:38:11
4634,30-09-2013,20:38:12
4635,30-09-2013,20:38:12
4636,30-09-2013,20:38:12
4637,30-09-2013,20:38:13
4638,30-09-2013,20:38:13
4639,30-09-2013,20:38:13
4640,30-09-2013,20:38:13
4641,30-09-2013,20:38:14
4642,30-09-2013,20:38:17
4643,30-09-2013,20:38:22
4644,30-09-2013,20:38:23
4645,30-09-2013,20:38:24
4646,30-09-2013,20:38:24
4647,30-09-2013,20:38:24
4648,30-09-2013,20:38:25
4649,30-09-2013,20:38:25
4650,30-09-2013,20:38:25
4651,30-09-2013,20:38:25
4652,30-09-2013,20:38:25
4653,30-09-2013,20:38:25
4654,30-09-2013,20:38:26
4655,30-09-2013,20:38:26
4656,30-09-2013,20:38:26
4657,30-09-2013,20:38:27
4658,30-09-2013,20:38:27
4659,30-09-2013,20:38:27
4660,30-09-2013,20:38:27
4661,30-09-2013,20:38:27
4662,30-09-2013,20:38:27
4663,30-09-2013,20:38:28
4664,30-09-2013,20:38:28
4665,30-09-2013,20:38:28
4666,30-09-2013,20:38:28
4667,30-09-2013,20:38:28
4668,30-09-2013,20:38:29
4669,30-09-2013,20:38:29
4670,30-09-2013,20:38:29
4671,30-09-2013,20:38:29
4672,30-09-2013,20:38:29
4673,30-09-2013,20:38:30
4674,30-09-2013,20:38:30
4675,30-09-2013,20:38:30
4676,30-09-2013,20:38:30
4677,30-09-2013,20:38:33
4678,30-09-2013,20:38:39
4679,30-09-2013,20:38:40
4680,30-09-2013,20:38:40
4681,30-09-2013,20:38:41
4682,30-09-2013,20:38:41
4683,30-09-2013,20:38:41
4684,30-09-2013,20:38:41
4685,30-09-2013,20:38:42
4686,30-09-2013,20:38:42
4687,30-09-2013,20:38:42
4688,30-09-2013,20:38:42
4689,30-09-2013,20:38:43
4690,30-09-2013,20:38:43
4691,30-09-2013,20:38:44
4692,30-09-2013,20:38:44
4693,30-09-2013,20:38:44
4694,30-09-2013,20:38:44
4695,30-09-2013,20:38:45
4696,30-09-2013,20:38:45
4697,30-09-2013,20:38:45
4698,30-09-2013,20:38:46
4699,30-09-2013,20:38:46
4700,30-09-2013,20:38:46
4701,30-09-2013,20:38:46
4702,30-09-2013,20:38:46
4703,30-09-2013,20:38:49
4704,30-09-2013,20:38:55
4705,30-09-2013,20:38:56
4706,30-09-2013,20:38:57
4707,30-09-2013,20:38:57
4708,30-09-2013,20:38:57
4709,30-09-2013,20:38:58
4710,30-09-2013,20:38:58
4711,30-09-2013,20:38:58
4712,30-09-2013,20:38:58
4713,30-09-2013,20:38:58
4714,30-09-2013,20:38:59
4715,30-09-2013,20:38:59
4716,30-09-2013,20:38:59
4717,30-09-2013,20:39:00
4718,30-09-2013,20:39:00
4719,30-09-2013,20:39:00
4720,30-09-2013,20:39:00
4721,30-09-2013,20:39:01
4722,30-09-2013,20:39:01
4723,30-09-2013,20:39:01
4724,30-09-2013,20:39:01
4725,30-09-2013,20:39:02
4726,30-09-2013,20:39:02
4727,30-09-2013,20:39:02
4728,30-09-2013,20:39:02
4729,30-09-2013,20:39:02
4730,30-09-2013,20:39:03
4731,30-09-2013,20:39:03
4732,30-09-2013,20:39:03
4733,30-09-2013,20:39:03
4734,30-09-2013,20:39:06
4735,30-09-2013,20:39:08
4736,30-09-2013,20:39:12
4737,30-09-2013,20:39:13
4738,30-09-2013,20:39:14
4739,30-09-2013,20:39:14
4740,30-09-2013,20:39:14
4741,30-09-2013,20:39:15
4742,30-09-2013,20:39:15
4743,30-09-2013,20:39:15
4744,30-09-2013,20:39:15
4745,30-09-2013,20:39:15
4746,30-09-2013,20:39:16
4747,30-09-2013,20:39:16
4748,30-09-2013,20:39:16
4749,30-09-2013,20:39:17
4750,30-09-2013,20:39:17
4751,30-09-2013,20:39:17
4752,30-09-2013,20:39:18
4753,30-09-2013,20:39:18
4754,30-09-2013,20:39:18
4755,30-09-2013,20:39:18
4756,30-09-2013,20:39:19
4757,30-09-2013,20:39:19
4758,30-09-2013,20:39:19
4759,30-09-2013,20:39:19
4760,30-09-2013,20:39:20
4761,30-09-2013,20:39:20
4762,30-09-2013,20:39:21
4763,30-09-2013,20:39:24
4764,30-09-2013,20:39:29
4765,30-09-2013,20:39:30
4766,30-09-2013,20:39:31
4767,30-09-2013,20:39:31
4768,30-09-2013,20:39:31
4769,30-09-2013,20:39:31
4770,30-09-2013,20:39:31
4771,30-09-2013,20:39:32
4772,30-09-2013,20:39:32
4773,30-09-2013,20:39:32
4774,30-09-2013,20:39:32
4775,30-09-2013,20:39:33
4776,30-09-2013,20:39:33
4777,30-09-2013,20:39:33
4778,30-09-2013,20:39:34
4779,30-09-2013,20:39:34
4780,30-09-2013,20:39:34
4781,30-09-2013,20:39:34
4782,30-09-2013,20:39:34
4783,30-09-2013,20:39:35
4784,30-09-2013,20:39:35
4785,30-09-2013,20:39:35
4786,30-09-2013,20:39:35
4787,30-09-2013,20:39:35
4788,30-09-2013,20:39:36
4789,30-09-2013,20:39:36
4790,30-09-2013,20:39:36
4791,30-09-2013,20:39:36
4792,30-09-2013,20:39:36
4793,30-09-2013,20:39:37
4794,30-09-2013,20:39:37
4795,30-09-2013,20:39:37
4796,30-09-2013,20:39:37
4797,30-09-2013,20:39:40
4798,30-09-2013,20:39:42
4799,30-09-2013,20:39:47
4800,30-09-2013,20:39:48
4801,30-09-2013,20:39:48
4802,30-09-2013,20:39:48
4803,30-09-2013,20:39:48
4804,30-09-2013,20:39:49
4805,30-09-2013,20:39:49
4806,30-09-2013,20:39:49
4807,30-09-2013,20:39:49
4808,30-09-2013,20:39:49
4809,30-09-2013,20:39:50
4810,30-09-2013,20:39:50
4811,30-09-2013,20:39:50
4812,30-09-2013,20:39:50
4813,30-09-2013,20:39:51
4814,30-09-2013,20:39:51
4815,30-09-2013,20:39:51
4816,30-09-2013,20:39:52
4817,30-09-2013,20:39:52
4818,30-09-2013,20:39:52
4819,30-09-2013,20:39:52
4820,30-09-2013,20:39:52
4821,30-09-2013,20:39:53
4822,30-09-2013,20:39:53
4823,30-09-2013,20:39:53
4824,30-09-2013,20:39:53
4825,30-09-2013,20:39:54
4826,30-09-2013,20:39:54
4827,30-09-2013,20:39:54
4828,30-09-2013,20:39:55
4829,30-09-2013,20:39:58
4830,30-09-2013,20:40:04
4831,30-09-2013,20:40:04
4832,30-09-2013,20:40:05
4833,30-09-2013,20:40:05
4834,30-09-2013,20:40:05
4835,30-09-2013,20:40:05
4836,30-09-2013,20:40:06
4837,30-09-2013,20:40:06
4838,30-09-2013,20:40:06
4839,30-09-2013,20:40:06
4840,30-09-2013,20:40:06
4841,30-09-2013,20:40:07
4842,30-09-2013,20:40:07
4843,30-09-2013,20:40:07
4844,30-09-2013,20:40:07
4845,30-09-2013,20:40:08
4846,30-09-2013,20:40:08
4847,30-09-2013,20:40:08
4848,30-09-2013,20:40:08
4849,30-09-2013,20:40:09
4850,30-09-2013,20:40:09
4851,30-09-2013,20:40:09
4852,30-09-2013,20:40:09
4853,30-09-2013,20:40:09
4854,30-09-2013,20:40:09
4855,30-09-2013,20:40:10
4856,30-09-2013,20:40:10
4857,30-09-2013,20:40:10
4858,30-09-2013,20:40:10
4859,30-09-2013,20:40:13
4860,30-09-2013,20:40:16
4861,30-09-2013,20:40:20
4862,30-09-2013,20:40:20
4863,30-09-2013,20:40:21
4864,30-09-2013,20:40:21
4865,30-09-2013,20:40:21
4866,30-09-2013,20:40:21
4867,30-09-2013,20:40:22
4868,30-09-2013,20:40:22
4869,30-09-2013,20:40:22
4870,30-09-2013,20:40:22
4871,30-09-2013,20:40:22
4872,30-09-2013,20:40:23
4873,30-09-2013,20:40:23
4874,30-09-2013,20:40:23
4875,30-09-2013,20:40:23
4876,30-09-2013,20:40:24
4877,30-09-2013,20:40:24
4878,30-09-2013,20:40:24
4879,30-09-2013,20:40:24
4880,30-09-2013,20:40:24
4881,30-09-2013,20:40:25
4882,30-09-2013,20:40:25
4883,30-09-2013,20:40:25
4884,30-09-2013,20:40:25
4885,30-09-2013,20:40:26
4886,30-09-2013,20:40:26
4887,30-09-2013,20:40:29
4888,30-09-2013,20:40:35
4889,30-09-2013,20:40:35
4890,30-09-2013,20:40:36
4891,30-09-2013,20:40:36
4892,30-09-2013,20:40:37
4893,30-09-2013,20:40:37
4894,30-09-2013,20:40:37
4895,30-09-2013,20:40:37
4896,30-09-2013,20:40:37
4897,30-09-2013,20:40:37
4898,30-09-2013,20:40:38
4899,30-09-2013,20:40:38
4900,30-09-2013,20:40:38
4901,30-09-2013,20:40:38
4902,30-09-2013,20:40:39
4903,30-09-2013,20:40:39
4904,30-09-2013,20:40:39
4905,30-09-2013,20:40:39
4906,30-09-2013,20:40:40
4907,30-09-2013,20:40:40
4908,30-09-2013,20:40:40
4909,30-09-2013,20:40:40
4910,30-09-2013,20:40:40
4911,30-09-2013,20:40:40
4912,30-09-2013,20:40:41
4913,30-09-2013,20:40:41
4914,30-09-2013,20:40:41
4915,30-09-2013,20:40:41
4916,30-09-2013,20:40:42
4917,30-09-2013,20:40:42
4918,30-09-2013,20:40:42
4919,30-09-2013,20:40:43
4920,30-09-2013,20:40:47
4921,30-09-2013,20:40:51
4922,30-09-2013,20:40:52
4923,30-09-2013,20:40:52
4924,30-09-2013,20:40:53
4925,30-09-2013,20:40:53
4926,30-09-2013,20:40:53
4927,30-09-2013,20:40:54
4928,30-09-2013,20:40:54
4929,30-09-2013,20:40:54
4930,30-09-2013,20:40:54
4931,30-09-2013,20:40:54
4932,30-09-2013,20:40:55
4933,30-09-2013,20:40:55
4934,30-09-2013,20:40:55
4935,30-09-2013,20:40:56
4936,30-09-2013,20:40:56
4937,30-09-2013,20:40:56
4938,30-09-2013,20:40:57
4939,30-09-2013,20:40:57
4940,30-09-2013,20:40:57
4941,30-09-2013,20:40:57
4942,30-09-2013,20:40:58
4943,30-09-2013,20:40:58
4944,30-09-2013,20:40:58
4945,30-09-2013,20:40:59
4946,30-09-2013,20:40:59
4947,30-09-2013,20:41:02
4948,30-09-2013,20:41:08
4949,30-09-2013,20:41:09
4950,30-09-2013,20:41:09
4951,30-09-2013,20:41:09
4952,30-09-2013,20:41:10
4953,30-09-2013,20:41:10
4954,30-09-2013,20:41:10
4955,30-09-2013,20:41:10
4956,30-09-2013,20:41:10
4957,30-09-2013,20:41:11
4958,30-09-2013,20:41:11
4959,30-09-2013,20:41:11
4960,30-09-2013,20:41:11
4961,30-09-2013,20:41:12
4962,30-09-2013,20:41:12
4963,30-09-2013,20:41:12
4964,30-09-2013,20:41:12
4965,30-09-2013,20:41:12
4966,30-09-2013,20:41:13
4967,30-09-2013,20:41:13
4968,30-09-2013,20:41:13
4969,30-09-2013,20:41:13
4970,30-09-2013,20:41:14
4971,30-09-2013,20:41:14
4972,30-09-2013,20:41:14
4973,30-09-2013,20:41:14
4974,30-09-2013,20:41:14
4975,30-09-2013,20:41:15
4976,30-09-2013,20:41:15
4977,30-09-2013,20:41:18
4978,30-09-2013,20:41:24
4979,30-09-2013,20:41:24
4980,30-09-2013,20:41:25
4981,30-09-2013,20:41:25
4982,30-09-2013,20:41:25
4983,30-09-2013,20:41:26
4984,30-09-2013,20:41:26
4985,30-09-2013,20:41:26
4986,30-09-2013,20:41:26
4987,30-09-2013,20:41:27
4988,30-09-2013,20:41:27
4989,30-09-2013,20:41:27
4990,30-09-2013,20:41:27
4991,30-09-2013,20:41:28
4992,30-09-2013,20:41:29
4993,30-09-2013,20:41:29
4994,30-09-2013,20:41:29
4995,30-09-2013,20:41:29
4996,30-09-2013,20:41:29
4997,30-09-2013,20:41:30
4998,30-09-2013,20:41:30
4999,30-09-2013,20:41:30
5000,30-09-2013,20:41:30
5001,30-09-2013,20:41:30
5002,30-09-2013,20:41:31
5003,30-09-2013,20:41:31
5004,30-09-2013,20:41:31
5005,30-09-2013,20:41:31
5006,30-09-2013,20:41:31
5007,30-09-2013,20:41:32
5008,30-09-2013,20:41:33
5009,30-09-2013,20:41:36
5010,30-09-2013,20:41:41
5011,30-09-2013,20:41:41
5012,30-09-2013,20:41:42
5013,30-09-2013,20:41:42
5014,30-09-2013,20:41:43
5015,30-09-2013,20:41:43
5016,30-09-2013,20:41:43
5017,30-09-2013,20:41:43
5018,30-09-2013,20:41:43
5019,30-09-2013,20:41:43
5020,30-09-2013,20:41:44
5021,30-09-2013,20:41:44
5022,30-09-2013,20:41:44
5023,30-09-2013,20:41:44
5024,30-09-2013,20:41:45
5025,30-09-2013,20:41:45
5026,30-09-2013,20:41:45
5027,30-09-2013,20:41:45
5028,30-09-2013,20:41:45
5029,30-09-2013,20:41:46
5030,30-09-2013,20:41:47
5031,30-09-2013,20:41:47
5032,30-09-2013,20:41:48
5033,30-09-2013,20:41:51
5034,30-09-2013,20:41:56
5035,30-09-2013,20:41:57
5036,30-09-2013,20:41:57
5037,30-09-2013,20:41:58
5038,30-09-2013,20:41:58
5039,30-09-2013,20:41:58
5040,30-09-2013,20:41:58
5041,30-09-2013,20:41:59
5042,30-09-2013,20:41:59
5043,30-09-2013,20:41:59
5044,30-09-2013,20:41:59
5045,30-09-2013,20:41:59
5046,30-09-2013,20:42:00
5047,30-09-2013,20:42:00
5048,30-09-2013,20:42:00
5049,30-09-2013,20:42:00
5050,30-09-2013,20:42:01
5051,30-09-2013,20:42:01
5052,30-09-2013,20:42:01
5053,30-09-2013,20:42:01
5054,30-09-2013,20:42:01
5055,30-09-2013,20:42:01
5056,30-09-2013,20:42:02
5057,30-09-2013,20:42:02
5058,30-09-2013,20:42:02
5059,30-09-2013,20:42:02
5060,30-09-2013,20:42:03
5061,30-09-2013,20:42:07
5062,30-09-2013,20:42:12
5063,30-09-2013,20:42:13
5064,30-09-2013,20:42:13
5065,30-09-2013,20:42:14
5066,30-09-2013,20:42:14
5067,30-09-2013,20:42:14
5068,30-09-2013,20:42:14
5069,30-09-2013,20:42:14
5070,30-09-2013,20:42:15
5071,30-09-2013,20:42:15
5072,30-09-2013,20:42:16
5073,30-09-2013,20:42:16
5074,30-09-2013,20:42:16
5075,30-09-2013,20:42:16
5076,30-09-2013,20:42:17
5077,30-09-2013,20:42:17
5078,30-09-2013,20:42:17
5079,30-09-2013,20:42:17
5080,30-09-2013,20:42:18
5081,30-09-2013,20:42:19
5082,30-09-2013,20:42:23
5083,30-09-2013,20:42:27
5084,30-09-2013,20:42:27
5085,30-09-2013,20:42:28
5086,30-09-2013,20:42:28
5087,30-09-2013,20:42:28
5088,30-09-2013,20:42:29
5089,30-09-2013,20:42:29
5090,30-09-2013,20:42:29
5091,30-09-2013,20:42:29
5092,30-09-2013,20:42:29
5093,30-09-2013,20:42:30
5094,30-09-2013,20:42:30
5095,30-09-2013,20:42:30
5096,30-09-2013,20:42:30
5097,30-09-2013,20:42:30
5098,30-09-2013,20:42:31
5099,30-09-2013,20:42:31
5100,30-09-2013,20:42:31
5101,30-09-2013,20:42:31
5102,30-09-2013,20:42:32
5103,30-09-2013,20:42:32
5104,30-09-2013,20:42:32
5105,30-09-2013,20:42:32
5106,30-09-2013,20:42:33
5107,30-09-2013,20:42:33
5108,30-09-2013,20:42:33
5109,30-09-2013,20:42:33
5110,30-09-2013,20:42:33
5111,30-09-2013,20:42:34
5112,30-09-2013,20:42:34
5113,30-09-2013,20:42:34
5114,30-09-2013,20:42:34
5115,30-09-2013,20:42:34
5116,30-09-2013,20:42:34
5117,30-09-2013,20:42:36
5118,30-09-2013,20:42:39
5119,30-09-2013,20:42:44
5120,30-09-2013,20:42:44
5121,30-09-2013,20:42:44
5122,30-09-2013,20:42:45
5123,30-09-2013,20:42:45
5124,30-09-2013,20:42:45
5125,30-09-2013,20:42:45
5126,30-09-2013,20:42:46
5127,30-09-2013,20:42:46
5128,30-09-2013,20:42:46
5129,30-09-2013,20:42:46
5130,30-09-2013,20:42:47
5131,30-09-2013,20:42:48
5132,30-09-2013,20:42:48
5133,30-09-2013,20:42:48
5134,30-09-2013,20:42:49
5135,30-09-2013,20:42:49
5136,30-09-2013,20:42:49
5137,30-09-2013,20:42:49
5138,30-09-2013,20:42:49
5139,30-09-2013,20:42:50
5140,30-09-2013,20:42:50
5141,30-09-2013,20:42:50
5142,30-09-2013,20:42:50
5143,30-09-2013,20:42:51
5144,30-09-2013,20:42:53
5145,30-09-2013,20:43:00
5146,30-09-2013,20:43:00
5147,30-09-2013,20:43:01
5148,30-09-2013,20:43:01
5149,30-09-2013,20:43:01
5150,30-09-2013,20:43:01
5151,30-09-2013,20:43:02
5152,30-09-2013,20:43:02
5153,30-09-2013,20:43:02
5154,30-09-2013,20:43:02
5155,30-09-2013,20:43:02
5156,30-09-2013,20:43:03
5157,30-09-2013,20:43:03
5158,30-09-2013,20:43:03
5159,30-09-2013,20:43:03
5160,30-09-2013,20:43:04
5161,30-09-2013,20:43:04
5162,30-09-2013,20:43:04
5163,30-09-2013,20:43:05
5164,30-09-2013,20:43:05
5165,30-09-2013,20:43:05
5166,30-09-2013,20:43:06
5167,30-09-2013,20:43:06
5168,30-09-2013,20:43:06
5169,30-09-2013,20:43:06
5170,30-09-2013,20:43:07
5171,30-09-2013,20:43:07
5172,30-09-2013,20:43:07
5173,30-09-2013,20:43:08
5174,30-09-2013,20:43:11
5175,30-09-2013,20:43:16
5176,30-09-2013,20:43:17
5177,30-09-2013,20:43:17
5178,30-09-2013,20:43:18
5179,30-09-2013,20:43:18
5180,30-09-2013,20:43:18
5181,30-09-2013,20:43:18
5182,30-09-2013,20:43:18
5183,30-09-2013,20:43:19
5184,30-09-2013,20:43:19
5185,30-09-2013,20:43:19
5186,30-09-2013,20:43:19
5187,30-09-2013,20:43:19
5188,30-09-2013,20:43:20
5189,30-09-2013,20:43:20
5190,30-09-2013,20:43:20
5191,30-09-2013,20:43:20
5192,30-09-2013,20:43:21
5193,30-09-2013,20:43:21
5194,30-09-2013,20:43:21
5195,30-09-2013,20:43:21
5196,30-09-2013,20:43:21
5197,30-09-2013,20:43:22
5198,30-09-2013,20:43:22
5199,30-09-2013,20:43:22
5200,30-09-2013,20:43:22
5201,30-09-2013,20:43:22
5202,30-09-2013,20:43:23
5203,30-09-2013,20:43:26
5204,30-09-2013,20:43:31
5205,30-09-2013,20:43:32
5206,30-09-2013,20:43:33
5207,30-09-2013,20:43:33
5208,30-09-2013,20:43:33
5209,30-09-2013,20:43:34
5210,30-09-2013,20:43:34
5211,30-09-2013,20:43:34
5212,30-09-2013,20:43:34
5213,30-09-2013,20:43:34
5214,30-09-2013,20:43:35
5215,30-09-2013,20:43:35
5216,30-09-2013,20:43:35
5217,30-09-2013,20:43:36
5218,30-09-2013,20:43:36
5219,30-09-2013,20:43:36
5220,30-09-2013,20:43:36
5221,30-09-2013,20:43:36
5222,30-09-2013,20:43:37
5223,30-09-2013,20:43:37
5224,30-09-2013,20:43:37
5225,30-09-2013,20:43:38
5226,30-09-2013,20:43:38
5227,30-09-2013,20:43:38
5228,30-09-2013,20:43:38
5229,30-09-2013,20:43:39
5230,30-09-2013,20:43:39
5231,30-09-2013,20:43:39
5232,30-09-2013,20:43:39
5233,30-09-2013,20:43:40
5234,30-09-2013,20:43:45
5235,30-09-2013,20:43:48
5236,30-09-2013,20:43:49
5237,30-09-2013,20:43:49
5238,30-09-2013,20:43:50
5239,30-09-2013,20:43:50
5240,30-09-2013,20:43:50
5241,30-09-2013,20:43:50
5242,30-09-2013,20:43:51
5243,30-09-2013,20:43:51
5244,30-09-2013,20:43:51
5245,30-09-2013,20:43:51
5246,30-09-2013,20:43:52
5247,30-09-2013,20:43:52
5248,30-09-2013,20:43:52
5249,30-09-2013,20:43:52
5250,30-09-2013,20:43:53
5251,30-09-2013,20:43:53
5252,30-09-2013,20:43:53
5253,30-09-2013,20:43:53
5254,30-09-2013,20:43:54
5255,30-09-2013,20:43:54
5256,30-09-2013,20:43:54
5257,30-09-2013,20:43:54
5258,30-09-2013,20:43:54
5259,30-09-2013,20:43:55
5260,30-09-2013,20:43:55
5261,30-09-2013,20:43:58
5262,30-09-2013,20:44:04
5263,30-09-2013,20:44:05
5264,30-09-2013,20:44:05
5265,30-09-2013,20:44:06
5266,30-09-2013,20:44:06
5267,30-09-2013,20:44:06
5268,30-09-2013,20:44:06
5269,30-09-2013,20:44:06
5270,30-09-2013,20:44:07
5271,30-09-2013,20:44:07
5272,30-09-2013,20:44:07
5273,30-09-2013,20:44:07
5274,30-09-2013,20:44:08
5275,30-09-2013,20:44:08
5276,30-09-2013,20:44:09
5277,30-09-2013,20:44:09
5278,30-09-2013,20:44:09
5279,30-09-2013,20:44:09
5280,30-09-2013,20:44:09
5281,30-09-2013,20:44:10
5282,30-09-2013,20:44:10
5283,30-09-2013,20:44:13
5284,30-09-2013,20:44:19
5285,30-09-2013,20:44:19
5286,30-09-2013,20:44:20
5287,30-09-2013,20:44:20
5288,30-09-2013,20:44:21
5289,30-09-2013,20:44:21
5290,30-09-2013,20:44:21
5291,30-09-2013,20:44:21
5292,30-09-2013,20:44:21
5293,30-09-2013,20:44:22
5294,30-09-2013,20:44:22
5295,30-09-2013,20:44:22
5296,30-09-2013,20:44:22
5297,30-09-2013,20:44:23
5298,30-09-2013,20:44:23
5299,30-09-2013,20:44:24
5300,30-09-2013,20:44:24
5301,30-09-2013,20:44:24
5302,30-09-2013,20:44:24
5303,30-09-2013,20:44:25
5304,30-09-2013,20:44:25
5305,30-09-2013,20:44:25
5306,30-09-2013,20:44:25
5307,30-09-2013,20:44:25
5308,30-09-2013,20:44:26
5309,30-09-2013,20:44:26
5310,30-09-2013,20:44:26
5311,30-09-2013,20:44:26
5312,30-09-2013,20:44:29
5313,30-09-2013,20:44:32
5314,30-09-2013,20:44:35
5315,30-09-2013,20:44:36
5316,30-09-2013,20:44:36
5317,30-09-2013,20:44:37
5318,30-09-2013,20:44:37
5319,30-09-2013,20:44:37
5320,30-09-2013,20:44:38
5321,30-09-2013,20:44:38
5322,30-09-2013,20:44:38
5323,30-09-2013,20:44:39
5324,30-09-2013,20:44:39
5325,30-09-2013,20:44:39
5326,30-09-2013,20:44:40
5327,30-09-2013,20:44:40
5328,30-09-2013,20:44:40
5329,30-09-2013,20:44:40
5330,30-09-2013,20:44:41
5331,30-09-2013,20:44:41
5332,30-09-2013,20:44:41
5333,30-09-2013,20:44:41
5334,30-09-2013,20:44:42
5335,30-09-2013,20:44:42
5336,30-09-2013,20:44:42
5337,30-09-2013,20:44:42
5338,30-09-2013,20:44:45
5339,30-09-2013,20:44:51
5340,30-09-2013,20:44:51
5341,30-09-2013,20:44:52
5342,30-09-2013,20:44:52
5343,30-09-2013,20:44:53
5344,30-09-2013,20:44:53
5345,30-09-2013,20:44:53
5346,30-09-2013,20:44:53
5347,30-09-2013,20:44:54
5348,30-09-2013,20:44:55
5349,30-09-2013,20:44:55
5350,30-09-2013,20:44:56
5351,30-09-2013,20:44:56
5352,30-09-2013,20:44:56
5353,30-09-2013,20:44:57
5354,30-09-2013,20:44:57
5355,30-09-2013,20:44:57
5356,30-09-2013,20:44:58
5357,30-09-2013,20:45:01
5358,30-09-2013,20:45:07
5359,30-09-2013,20:45:07
5360,30-09-2013,20:45:08
5361,30-09-2013,20:45:08
5362,30-09-2013,20:45:09
5363,30-09-2013,20:45:09
5364,30-09-2013,20:45:09
5365,30-09-2013,20:45:09
5366,30-09-2013,20:45:09
5367,30-09-2013,20:45:10
5368,30-09-2013,20:45:10
5369,30-09-2013,20:45:10
5370,30-09-2013,20:45:10
5371,30-09-2013,20:45:11
5372,30-09-2013,20:45:11
5373,30-09-2013,20:45:11
5374,30-09-2013,20:45:11
5375,30-09-2013,20:45:11
5376,30-09-2013,20:45:12
5377,30-09-2013,20:45:12
5378,30-09-2013,20:45:12
5379,30-09-2013,20:45:12
5380,30-09-2013,20:45:12
5381,30-09-2013,20:45:16
5382,30-09-2013,20:45:22
5383,30-09-2013,20:45:22
